combination_id,product_name,Size,Paper Type,Lamination,Printed Side,Rounded Corners,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Lamination_id,Printed Side_id,Rounded Corners_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
189,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140710,140713,140716,140730,140732,2025-09-17T13:31:34.460964,Extracted using real API endpoints
190,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140710,140713,140716,140731,140732,2025-09-17T13:31:34.830884,Extracted using real API endpoints
191,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$227.09,$227.09,9.08360,25,6,140705,171365,140709,140710,140713,140717,140722,140732,2025-09-17T13:31:35.215041,Extracted using real API endpoints
192,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$237.77,$237.77,4.75540,50,6,140705,171365,140709,140710,140713,140717,140723,140732,2025-09-17T13:31:35.594788,Extracted using real API endpoints
193,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$248.44,$248.44,3.31253,75,6,140705,171365,140709,140710,140713,140717,140724,140732,2025-09-17T13:31:35.971707,Extracted using real API endpoints
194,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$258.27,$258.27,2.58270,100,6,140705,171365,140709,140710,140713,140717,140725,140732,2025-09-17T13:31:36.337009,Extracted using real API endpoints
195,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$260.42,$260.42,1.04168,250,6,140705,171365,140709,140710,140713,140717,140726,140732,2025-09-17T13:31:36.719191,Extracted using real API endpoints
196,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140710,140713,140717,140727,140732,2025-09-17T13:31:37.096125,Extracted using real API endpoints
197,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140710,140713,140717,140728,140732,2025-09-17T13:31:37.491146,Extracted using real API endpoints
198,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140710,140713,140717,140729,140732,2025-09-17T13:31:37.871188,Extracted using real API endpoints
199,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140710,140713,140717,140730,140732,2025-09-17T13:31:38.249502,Extracted using real API endpoints
200,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140710,140713,140717,140731,140732,2025-09-17T13:31:38.632750,Extracted using real API endpoints
201,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,25,6 Business Days,$234.85,$234.85,9.39400,25,6,140705,171365,140709,140711,140712,140716,140722,140732,2025-09-17T13:31:39.026007,Extracted using real API endpoints
202,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,50,6 Business Days,$245.53,$245.53,4.91060,50,6,140705,171365,140709,140711,140712,140716,140723,140732,2025-09-17T13:31:39.401851,Extracted using real API endpoints
203,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,75,6 Business Days,$256.21,$256.21,3.41613,75,6,140705,171365,140709,140711,140712,140716,140724,140732,2025-09-17T13:31:39.766772,Extracted using real API endpoints
204,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,100,6 Business Days,$264.75,$264.75,2.64750,100,6,140705,171365,140709,140711,140712,140716,140725,140732,2025-09-17T13:31:40.138929,Extracted using real API endpoints
205,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,250,6 Business Days,$266.89,$266.89,1.06756,250,6,140705,171365,140709,140711,140712,140716,140726,140732,2025-09-17T13:31:40.519006,Extracted using real API endpoints
206,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140711,140712,140716,140727,140732,2025-09-17T13:31:40.887869,Extracted using real API endpoints
207,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,"1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140711,140712,140716,140728,140732,2025-09-17T13:31:41.272109,Extracted using real API endpoints
208,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,"2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140711,140712,140716,140729,140732,2025-09-17T13:31:41.644701,Extracted using real API endpoints
209,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,"5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140711,140712,140716,140730,140732,2025-09-17T13:31:42.019046,Extracted using real API endpoints
210,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,None,"10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140711,140712,140716,140731,140732,2025-09-17T13:31:42.389812,Extracted using real API endpoints
211,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$234.85,$234.85,9.39400,25,6,140705,171365,140709,140711,140712,140717,140722,140732,2025-09-17T13:31:43.063688,Extracted using real API endpoints
212,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$245.53,$245.53,4.91060,50,6,140705,171365,140709,140711,140712,140717,140723,140732,2025-09-17T13:31:43.473712,Extracted using real API endpoints
213,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$256.21,$256.21,3.41613,75,6,140705,171365,140709,140711,140712,140717,140724,140732,2025-09-17T13:31:43.878948,Extracted using real API endpoints
214,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$264.75,$264.75,2.64750,100,6,140705,171365,140709,140711,140712,140717,140725,140732,2025-09-17T13:31:44.251050,Extracted using real API endpoints
215,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$266.89,$266.89,1.06756,250,6,140705,171365,140709,140711,140712,140717,140726,140732,2025-09-17T13:31:44.930816,Extracted using real API endpoints
216,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140711,140712,140717,140727,140732,2025-09-17T13:31:45.305954,Extracted using real API endpoints
217,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140711,140712,140717,140728,140732,2025-09-17T13:31:45.724798,Extracted using real API endpoints
218,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140711,140712,140717,140729,140732,2025-09-17T13:31:46.099074,Extracted using real API endpoints
219,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140711,140712,140717,140730,140732,2025-09-17T13:31:46.481135,Extracted using real API endpoints
220,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,No,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140711,140712,140717,140731,140732,2025-09-17T13:31:46.870044,Extracted using real API endpoints
221,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,25,6 Business Days,$234.85,$234.85,9.39400,25,6,140705,171365,140709,140711,140713,140716,140722,140732,2025-09-17T13:31:47.268750,Extracted using real API endpoints
222,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,50,6 Business Days,$245.53,$245.53,4.91060,50,6,140705,171365,140709,140711,140713,140716,140723,140732,2025-09-17T13:31:47.648727,Extracted using real API endpoints
223,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,75,6 Business Days,$256.21,$256.21,3.41613,75,6,140705,171365,140709,140711,140713,140716,140724,140732,2025-09-17T13:31:48.027033,Extracted using real API endpoints
224,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,100,6 Business Days,$264.75,$264.75,2.64750,100,6,140705,171365,140709,140711,140713,140716,140725,140732,2025-09-17T13:31:48.403558,Extracted using real API endpoints
225,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,250,6 Business Days,$266.89,$266.89,1.06756,250,6,140705,171365,140709,140711,140713,140716,140726,140732,2025-09-17T13:31:48.779683,Extracted using real API endpoints
226,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140711,140713,140716,140727,140732,2025-09-17T13:31:49.160809,Extracted using real API endpoints
227,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140711,140713,140716,140728,140732,2025-09-17T13:31:49.538009,Extracted using real API endpoints
228,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140711,140713,140716,140729,140732,2025-09-17T13:31:49.913646,Extracted using real API endpoints
229,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140711,140713,140716,140730,140732,2025-09-17T13:31:50.304665,Extracted using real API endpoints
230,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,None,"10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140711,140713,140716,140731,140732,2025-09-17T13:31:50.686080,Extracted using real API endpoints
231,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$234.85,$234.85,9.39400,25,6,140705,171365,140709,140711,140713,140717,140722,140732,2025-09-17T13:31:51.062197,Extracted using real API endpoints
232,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$245.53,$245.53,4.91060,50,6,140705,171365,140709,140711,140713,140717,140723,140732,2025-09-17T13:31:51.445066,Extracted using real API endpoints
233,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$256.21,$256.21,3.41613,75,6,140705,171365,140709,140711,140713,140717,140724,140732,2025-09-17T13:31:51.824620,Extracted using real API endpoints
234,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$264.75,$264.75,2.64750,100,6,140705,171365,140709,140711,140713,140717,140725,140732,2025-09-17T13:31:52.200815,Extracted using real API endpoints
235,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$266.89,$266.89,1.06756,250,6,140705,171365,140709,140711,140713,140717,140726,140732,2025-09-17T13:31:52.568082,Extracted using real API endpoints
236,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$271.16,$271.16,0.54232,500,6,140705,171365,140709,140711,140713,140717,140727,140732,2025-09-17T13:31:52.939344,Extracted using real API endpoints
237,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$345.86,$345.86,0.34586,1000,6,140705,171365,140709,140711,140713,140717,140728,140732,2025-09-17T13:31:53.307898,Extracted using real API endpoints
238,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$661.87,$661.87,0.26475,2500,6,140705,171365,140709,140711,140713,140717,140729,140732,2025-09-17T13:31:53.685856,Extracted using real API endpoints
239,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1069.66,$1069.66,0.21393,5000,6,140705,171365,140709,140711,140713,140717,140730,140732,2025-09-17T13:31:54.064884,Extracted using real API endpoints
240,Silk Flat Greeting Cards,"5"" x 7""",16 pt. Cardstock,Silk,Front and Back,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2132.94,$2132.94,0.21329,10000,6,140705,171365,140709,140711,140713,140717,140731,140732,2025-09-17T13:31:54.449075,Extracted using real API endpoints
241,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,25,6 Business Days,$279.18,$279.18,11.16720,25,6,140706,171365,140709,140710,140712,140716,140722,140732,2025-09-17T13:31:54.850885,Extracted using real API endpoints
242,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,50,6 Business Days,$289.86,$289.86,5.79720,50,6,140706,171365,140709,140710,140712,140716,140723,140732,2025-09-17T13:31:55.239195,Extracted using real API endpoints
243,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,75,6 Business Days,$301.36,$301.36,4.01813,75,6,140706,171365,140709,140710,140712,140716,140724,140732,2025-09-17T13:31:55.620568,Extracted using real API endpoints
244,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,100,6 Business Days,$308.69,$308.69,3.08690,100,6,140706,171365,140709,140710,140712,140716,140725,140732,2025-09-17T13:31:55.994831,Extracted using real API endpoints
245,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,250,6 Business Days,$316.84,$316.84,1.26736,250,6,140706,171365,140709,140710,140712,140716,140726,140732,2025-09-17T13:31:56.378335,Extracted using real API endpoints
246,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,500,6 Business Days,$320.26,$320.26,0.64052,500,6,140706,171365,140709,140710,140712,140716,140727,140732,2025-09-17T13:31:56.750950,Extracted using real API endpoints
247,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,"1,000",6 Business Days,$395.00,$395.00,0.39500,1000,6,140706,171365,140709,140710,140712,140716,140728,140732,2025-09-17T13:31:57.123355,Extracted using real API endpoints
248,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,"2,500",6 Business Days,$809.20,$809.20,0.32368,2500,6,140706,171365,140709,140710,140712,140716,140729,140732,2025-09-17T13:31:57.507669,Extracted using real API endpoints
249,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,"5,000",6 Business Days,$1251.15,$1251.15,0.25023,5000,6,140706,171365,140709,140710,140712,140716,140730,140732,2025-09-17T13:31:57.886847,Extracted using real API endpoints
250,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,None,"10,000",6 Business Days,$2466.01,$2466.01,0.24660,10000,6,140706,171365,140709,140710,140712,140716,140731,140732,2025-09-17T13:31:58.273330,Extracted using real API endpoints
251,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$279.18,$279.18,11.16720,25,6,140706,171365,140709,140710,140712,140717,140722,140732,2025-09-17T13:31:58.673236,Extracted using real API endpoints
252,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$289.86,$289.86,5.79720,50,6,140706,171365,140709,140710,140712,140717,140723,140732,2025-09-17T13:31:59.054718,Extracted using real API endpoints
253,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$301.36,$301.36,4.01813,75,6,140706,171365,140709,140710,140712,140717,140724,140732,2025-09-17T13:31:59.450695,Extracted using real API endpoints
254,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$308.69,$308.69,3.08690,100,6,140706,171365,140709,140710,140712,140717,140725,140732,2025-09-17T13:31:59.827986,Extracted using real API endpoints
255,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$316.84,$316.84,1.26736,250,6,140706,171365,140709,140710,140712,140717,140726,140732,2025-09-17T13:32:00.246719,Extracted using real API endpoints
256,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$320.26,$320.26,0.64052,500,6,140706,171365,140709,140710,140712,140717,140727,140732,2025-09-17T13:32:00.614895,Extracted using real API endpoints
257,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$395.00,$395.00,0.39500,1000,6,140706,171365,140709,140710,140712,140717,140728,140732,2025-09-17T13:32:00.986600,Extracted using real API endpoints
258,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$809.20,$809.20,0.32368,2500,6,140706,171365,140709,140710,140712,140717,140729,140732,2025-09-17T13:32:01.379815,Extracted using real API endpoints
259,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1251.15,$1251.15,0.25023,5000,6,140706,171365,140709,140710,140712,140717,140730,140732,2025-09-17T13:32:01.761425,Extracted using real API endpoints
260,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,No,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2466.01,$2466.01,0.24660,10000,6,140706,171365,140709,140710,140712,140717,140731,140732,2025-09-17T13:32:02.140826,Extracted using real API endpoints
261,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,25,6 Business Days,$279.18,$279.18,11.16720,25,6,140706,171365,140709,140710,140713,140716,140722,140732,2025-09-17T13:32:02.519679,Extracted using real API endpoints
262,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,50,6 Business Days,$289.86,$289.86,5.79720,50,6,140706,171365,140709,140710,140713,140716,140723,140732,2025-09-17T13:32:02.904934,Extracted using real API endpoints
263,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,75,6 Business Days,$301.36,$301.36,4.01813,75,6,140706,171365,140709,140710,140713,140716,140724,140732,2025-09-17T13:32:03.290772,Extracted using real API endpoints
264,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,100,6 Business Days,$308.69,$308.69,3.08690,100,6,140706,171365,140709,140710,140713,140716,140725,140732,2025-09-17T13:32:03.666987,Extracted using real API endpoints
265,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,250,6 Business Days,$316.84,$316.84,1.26736,250,6,140706,171365,140709,140710,140713,140716,140726,140732,2025-09-17T13:32:04.035690,Extracted using real API endpoints
266,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,500,6 Business Days,$320.26,$320.26,0.64052,500,6,140706,171365,140709,140710,140713,140716,140727,140732,2025-09-17T13:32:04.436769,Extracted using real API endpoints
267,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"1,000",6 Business Days,$395.00,$395.00,0.39500,1000,6,140706,171365,140709,140710,140713,140716,140728,140732,2025-09-17T13:32:04.814659,Extracted using real API endpoints
268,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"2,500",6 Business Days,$809.20,$809.20,0.32368,2500,6,140706,171365,140709,140710,140713,140716,140729,140732,2025-09-17T13:32:05.199057,Extracted using real API endpoints
269,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"5,000",6 Business Days,$1251.15,$1251.15,0.25023,5000,6,140706,171365,140709,140710,140713,140716,140730,140732,2025-09-17T13:32:05.590317,Extracted using real API endpoints
270,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,None,"10,000",6 Business Days,$2466.01,$2466.01,0.24660,10000,6,140706,171365,140709,140710,140713,140716,140731,140732,2025-09-17T13:32:05.999924,Extracted using real API endpoints
271,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",25,6 Business Days,$279.18,$279.18,11.16720,25,6,140706,171365,140709,140710,140713,140717,140722,140732,2025-09-17T13:32:06.395745,Extracted using real API endpoints
272,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",50,6 Business Days,$289.86,$289.86,5.79720,50,6,140706,171365,140709,140710,140713,140717,140723,140732,2025-09-17T13:32:06.774861,Extracted using real API endpoints
273,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",75,6 Business Days,$301.36,$301.36,4.01813,75,6,140706,171365,140709,140710,140713,140717,140724,140732,2025-09-17T13:32:07.153375,Extracted using real API endpoints
274,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",100,6 Business Days,$308.69,$308.69,3.08690,100,6,140706,171365,140709,140710,140713,140717,140725,140732,2025-09-17T13:32:07.536134,Extracted using real API endpoints
275,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",250,6 Business Days,$316.84,$316.84,1.26736,250,6,140706,171365,140709,140710,140713,140717,140726,140732,2025-09-17T13:32:07.916842,Extracted using real API endpoints
276,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White",500,6 Business Days,$320.26,$320.26,0.64052,500,6,140706,171365,140709,140710,140713,140717,140727,140732,2025-09-17T13:32:08.301796,Extracted using real API endpoints
277,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","1,000",6 Business Days,$395.00,$395.00,0.39500,1000,6,140706,171365,140709,140710,140713,140717,140728,140732,2025-09-17T13:32:08.675910,Extracted using real API endpoints
278,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","2,500",6 Business Days,$809.20,$809.20,0.32368,2500,6,140706,171365,140709,140710,140713,140717,140729,140732,2025-09-17T13:32:09.059375,Extracted using real API endpoints
279,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","5,000",6 Business Days,$1251.15,$1251.15,0.25023,5000,6,140706,171365,140709,140710,140713,140717,140730,140732,2025-09-17T13:32:09.436511,Extracted using real API endpoints
280,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front Only,Yes - 4 Corners,"A-2 (4.375"" x 5.75"") White","10,000",6 Business Days,$2466.01,$2466.01,0.24660,10000,6,140706,171365,140709,140710,140713,140717,140731,140732,2025-09-17T13:32:09.801129,Extracted using real API endpoints
281,Silk Flat Greeting Cards,"5.5"" x 8.5""",16 pt. Cardstock,Silk,Front and Back,No,None,25,6 Business Days,$288.25,$288.25,11.53000,25,6,140706,171365,140709,140711,140712,140716,140722,140732,2025-09-17T13:32:10.180536,Extracted using real API endpoints
