combination_id,product_name,Size,Paper,Printed Side,Die-Cutting,Scoring,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper_id,Printed Side_id,Die-Cutting_id,Scoring_id,Quantity_id,Printing Time_id,timestamp,notes
1,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,25,6 Business Days,$40.26,$40.26,1.61040,25,0,176770,176771,176776,176778,176779,176780,176799,2025-09-04T13:58:29.912692,Extracted using real API endpoints
2,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,25,4 Business Days,$40.26,$40.26,1.61040,25,0,176770,176771,176776,176778,176779,176780,176800,2025-09-04T13:58:30.661402,Extracted using real API endpoints
3,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,50,6 Business Days,$44.62,$44.62,0.89240,50,0,176770,176771,176776,176778,176779,176781,176799,2025-09-04T13:58:31.422266,Extracted using real API endpoints
4,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,50,4 Business Days,$44.62,$44.62,0.89240,50,0,176770,176771,176776,176778,176779,176781,176800,2025-09-04T13:58:32.192338,Extracted using real API endpoints
5,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,75,6 Business Days,$47.30,$47.30,0.63067,75,0,176770,176771,176776,176778,176779,176782,176799,2025-09-04T13:58:32.598494,Extracted using real API endpoints
6,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,75,4 Business Days,$47.30,$47.30,0.63067,75,0,176770,176771,176776,176778,176779,176782,176800,2025-09-04T13:58:33.397338,Extracted using real API endpoints
7,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,100,6 Business Days,$53.33,$53.33,0.53330,100,0,176770,176771,176776,176778,176779,176783,176799,2025-09-04T13:58:33.791108,Extracted using real API endpoints
8,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,100,4 Business Days,$53.33,$53.33,0.53330,100,0,176770,176771,176776,176778,176779,176783,176800,2025-09-04T13:58:34.555984,Extracted using real API endpoints
9,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,150,6 Business Days,$72.13,$72.13,0.48087,150,0,176770,176771,176776,176778,176779,176784,176799,2025-09-04T13:58:34.958640,Extracted using real API endpoints
10,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,150,4 Business Days,$72.13,$72.13,0.48087,150,0,176770,176771,176776,176778,176779,176784,176800,2025-09-04T13:58:35.373636,Extracted using real API endpoints
11,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,200,6 Business Days,$90.92,$90.92,0.45460,200,0,176770,176771,176776,176778,176779,176785,176799,2025-09-04T13:58:35.782460,Extracted using real API endpoints
12,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,200,4 Business Days,$90.92,$90.92,0.45460,200,0,176770,176771,176776,176778,176779,176785,176800,2025-09-04T13:58:36.550181,Extracted using real API endpoints
13,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,250,6 Business Days,$109.73,$109.73,0.43892,250,0,176770,176771,176776,176778,176779,176786,176799,2025-09-04T13:58:36.966245,Extracted using real API endpoints
14,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,250,4 Business Days,$109.73,$109.73,0.43892,250,0,176770,176771,176776,176778,176779,176786,176800,2025-09-04T13:58:37.732254,Extracted using real API endpoints
15,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,500,6 Business Days,$117.89,$117.89,0.23578,500,0,176770,176771,176776,176778,176779,176787,176799,2025-09-04T13:58:38.142066,Extracted using real API endpoints
16,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,500,4 Business Days,$117.89,$117.89,0.23578,500,0,176770,176771,176776,176778,176779,176787,176800,2025-09-04T13:58:39.078487,Extracted using real API endpoints
17,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"1,000",6 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176771,176776,176778,176779,176788,176799,2025-09-04T13:58:39.483628,Extracted using real API endpoints
18,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"1,000",4 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176771,176776,176778,176779,176788,176800,2025-09-04T13:58:40.156117,Extracted using real API endpoints
19,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"2,000",6 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176771,176776,176778,176779,176789,176799,2025-09-04T13:58:40.903846,Extracted using real API endpoints
20,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"2,000",4 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176771,176776,176778,176779,176789,176800,2025-09-04T13:58:41.327580,Extracted using real API endpoints
21,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"2,500",6 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176771,176776,176778,176779,176790,176799,2025-09-04T13:58:41.729661,Extracted using real API endpoints
22,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"2,500",4 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176771,176776,176778,176779,176790,176800,2025-09-04T13:58:42.484754,Extracted using real API endpoints
23,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"3,000",6 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176771,176776,176778,176779,176791,176799,2025-09-04T13:58:42.882515,Extracted using real API endpoints
24,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"3,000",4 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176771,176776,176778,176779,176791,176800,2025-09-04T13:58:43.644544,Extracted using real API endpoints
25,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"4,000",6 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176771,176776,176778,176779,176792,176799,2025-09-04T13:58:44.077657,Extracted using real API endpoints
26,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"4,000",4 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176771,176776,176778,176779,176792,176800,2025-09-04T13:58:44.519822,Extracted using real API endpoints
27,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"5,000",6 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176771,176776,176778,176779,176793,176799,2025-09-04T13:58:44.948943,Extracted using real API endpoints
28,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"5,000",4 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176771,176776,176778,176779,176793,176800,2025-09-04T13:58:45.705400,Extracted using real API endpoints
29,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"6,000",6 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176771,176776,176778,176779,176794,176799,2025-09-04T13:58:46.101655,Extracted using real API endpoints
30,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"6,000",4 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176771,176776,176778,176779,176794,176800,2025-09-04T13:58:46.524900,Extracted using real API endpoints
31,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"7,000",6 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176771,176776,176778,176779,176795,176799,2025-09-04T13:58:46.914336,Extracted using real API endpoints
32,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"7,000",4 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176771,176776,176778,176779,176795,176800,2025-09-04T13:58:47.751116,Extracted using real API endpoints
33,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"8,000",6 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176771,176776,176778,176779,176796,176799,2025-09-04T13:58:48.173798,Extracted using real API endpoints
34,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"8,000",4 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176771,176776,176778,176779,176796,176800,2025-09-04T13:58:48.574551,Extracted using real API endpoints
35,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"9,000",6 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176771,176776,176778,176779,176797,176799,2025-09-04T13:58:48.974136,Extracted using real API endpoints
36,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"9,000",4 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176771,176776,176778,176779,176797,176800,2025-09-04T13:58:49.394748,Extracted using real API endpoints
37,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"10,000",6 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176771,176776,176778,176779,176798,176799,2025-09-04T13:58:50.154705,Extracted using real API endpoints
38,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front Only,Bottle Necker,With Scoring,"10,000",4 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176771,176776,176778,176779,176798,176800,2025-09-04T13:58:50.560414,Extracted using real API endpoints
39,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,25,6 Business Days,$40.26,$40.26,1.61040,25,0,176770,176771,176777,176778,176779,176780,176799,2025-09-04T13:58:50.985964,Extracted using real API endpoints
40,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,25,4 Business Days,$40.26,$40.26,1.61040,25,0,176770,176771,176777,176778,176779,176780,176800,2025-09-04T13:58:51.453801,Extracted using real API endpoints
41,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,50,6 Business Days,$44.62,$44.62,0.89240,50,0,176770,176771,176777,176778,176779,176781,176799,2025-09-04T13:58:51.866401,Extracted using real API endpoints
42,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,50,4 Business Days,$44.62,$44.62,0.89240,50,0,176770,176771,176777,176778,176779,176781,176800,2025-09-04T13:58:52.305631,Extracted using real API endpoints
43,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,75,6 Business Days,$47.30,$47.30,0.63067,75,0,176770,176771,176777,176778,176779,176782,176799,2025-09-04T13:58:52.711653,Extracted using real API endpoints
44,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,75,4 Business Days,$47.30,$47.30,0.63067,75,0,176770,176771,176777,176778,176779,176782,176800,2025-09-04T13:58:53.225115,Extracted using real API endpoints
45,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,100,6 Business Days,$53.33,$53.33,0.53330,100,0,176770,176771,176777,176778,176779,176783,176799,2025-09-04T13:58:53.661072,Extracted using real API endpoints
46,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,100,4 Business Days,$53.33,$53.33,0.53330,100,0,176770,176771,176777,176778,176779,176783,176800,2025-09-04T13:58:54.408835,Extracted using real API endpoints
47,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,150,6 Business Days,$72.13,$72.13,0.48087,150,0,176770,176771,176777,176778,176779,176784,176799,2025-09-04T13:58:54.814269,Extracted using real API endpoints
48,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,150,4 Business Days,$72.13,$72.13,0.48087,150,0,176770,176771,176777,176778,176779,176784,176800,2025-09-04T13:58:55.279843,Extracted using real API endpoints
49,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,200,6 Business Days,$90.92,$90.92,0.45460,200,0,176770,176771,176777,176778,176779,176785,176799,2025-09-04T13:58:55.832428,Extracted using real API endpoints
50,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,200,4 Business Days,$90.92,$90.92,0.45460,200,0,176770,176771,176777,176778,176779,176785,176800,2025-09-04T13:58:56.255655,Extracted using real API endpoints
51,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,250,6 Business Days,$109.73,$109.73,0.43892,250,0,176770,176771,176777,176778,176779,176786,176799,2025-09-04T13:58:57.024709,Extracted using real API endpoints
52,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,250,4 Business Days,$109.73,$109.73,0.43892,250,0,176770,176771,176777,176778,176779,176786,176800,2025-09-04T13:58:57.439731,Extracted using real API endpoints
53,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,500,6 Business Days,$117.89,$117.89,0.23578,500,0,176770,176771,176777,176778,176779,176787,176799,2025-09-04T13:58:57.844004,Extracted using real API endpoints
54,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,500,4 Business Days,$117.89,$117.89,0.23578,500,0,176770,176771,176777,176778,176779,176787,176800,2025-09-04T13:58:58.269075,Extracted using real API endpoints
55,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"1,000",6 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176771,176777,176778,176779,176788,176799,2025-09-04T13:58:58.721203,Extracted using real API endpoints
56,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"1,000",4 Business Days,$127.50,$127.50,0.12750,1000,0,176770,176771,176777,176778,176779,176788,176800,2025-09-04T13:58:59.134388,Extracted using real API endpoints
57,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,000",6 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176771,176777,176778,176779,176789,176799,2025-09-04T13:58:59.549979,Extracted using real API endpoints
58,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,000",4 Business Days,$206.43,$206.43,0.10322,2000,0,176770,176771,176777,176778,176779,176789,176800,2025-09-04T13:58:59.950955,Extracted using real API endpoints
59,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,500",6 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176771,176777,176778,176779,176790,176799,2025-09-04T13:59:00.419987,Extracted using real API endpoints
60,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"2,500",4 Business Days,$245.88,$245.88,0.09835,2500,0,176770,176771,176777,176778,176779,176790,176800,2025-09-04T13:59:00.839850,Extracted using real API endpoints
61,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"3,000",6 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176771,176777,176778,176779,176791,176799,2025-09-04T13:59:01.858330,Extracted using real API endpoints
62,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"3,000",4 Business Days,$274.08,$274.08,0.09136,3000,0,176770,176771,176777,176778,176779,176791,176800,2025-09-04T13:59:02.416966,Extracted using real API endpoints
63,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"4,000",6 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176771,176777,176778,176779,176792,176799,2025-09-04T13:59:02.834813,Extracted using real API endpoints
64,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"4,000",4 Business Days,$330.47,$330.47,0.08262,4000,0,176770,176771,176777,176778,176779,176792,176800,2025-09-04T13:59:03.278714,Extracted using real API endpoints
65,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"5,000",6 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176771,176777,176778,176779,176793,176799,2025-09-04T13:59:03.684058,Extracted using real API endpoints
66,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"5,000",4 Business Days,$386.86,$386.86,0.07737,5000,0,176770,176771,176777,176778,176779,176793,176800,2025-09-04T13:59:04.081886,Extracted using real API endpoints
67,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"6,000",6 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176771,176777,176778,176779,176794,176799,2025-09-04T13:59:04.727278,Extracted using real API endpoints
68,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"6,000",4 Business Days,$445.75,$445.75,0.07429,6000,0,176770,176771,176777,176778,176779,176794,176800,2025-09-04T13:59:05.142368,Extracted using real API endpoints
69,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"7,000",6 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176771,176777,176778,176779,176795,176799,2025-09-04T13:59:05.563381,Extracted using real API endpoints
70,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"7,000",4 Business Days,$504.65,$504.65,0.07209,7000,0,176770,176771,176777,176778,176779,176795,176800,2025-09-04T13:59:05.995267,Extracted using real API endpoints
71,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"8,000",6 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176771,176777,176778,176779,176796,176799,2025-09-04T13:59:06.439384,Extracted using real API endpoints
72,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"8,000",4 Business Days,$563.55,$563.55,0.07044,8000,0,176770,176771,176777,176778,176779,176796,176800,2025-09-04T13:59:06.891119,Extracted using real API endpoints
73,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"9,000",6 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176771,176777,176778,176779,176797,176799,2025-09-04T13:59:07.305620,Extracted using real API endpoints
74,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"9,000",4 Business Days,$622.45,$622.45,0.06916,9000,0,176770,176771,176777,176778,176779,176797,176800,2025-09-04T13:59:07.708647,Extracted using real API endpoints
75,Bottle Neck Hang Tags,"2.125"" x 5""",14 pt. Cardstock Gloss,Front and Back,Bottle Necker,With Scoring,"10,000",6 Business Days,$681.35,$681.35,0.06814,10000,0,176770,176771,176777,176778,176779,176798,176799,2025-09-04T13:59:08.121495,Extracted using real API endpoints
