combination_id,product_name,Size,Paper Type,Printed Side,Envelopes,Quantity,Printing Time,price,total_price,unit_price,qty_pieces,turnaround_days,Size_id,Paper Type_id,Printed Side_id,Envelopes_id,Quantity_id,Printing Time_id,timestamp,notes
517,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,150,3 Business Days,$276.19,$276.19,1.84127,150,0,19129,15626,15628,15706,15638,15644,2025-09-02T17:43:50.396094,Extracted using real API endpoints
518,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,150,2 Business Days,$276.19,$276.19,1.84127,150,0,19129,15626,15628,15706,15638,15645,2025-09-02T17:43:50.789422,Extracted using real API endpoints
519,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,175,3 Business Days,$314.32,$314.32,1.79611,175,0,19129,15626,15628,15706,15639,15644,2025-09-02T17:43:51.186348,Extracted using real API endpoints
520,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,175,2 Business Days,$314.32,$314.32,1.79611,175,0,19129,15626,15628,15706,15639,15645,2025-09-02T17:43:51.579057,Extracted using real API endpoints
521,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,200,3 Business Days,$352.46,$352.46,1.76230,200,0,19129,15626,15628,15706,15640,15644,2025-09-02T17:43:51.981520,Extracted using real API endpoints
522,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,200,2 Business Days,$352.46,$352.46,1.76230,200,0,19129,15626,15628,15706,15640,15645,2025-09-02T17:43:52.387206,Extracted using real API endpoints
523,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,250,3 Business Days,$373.76,$373.76,1.49504,250,0,19129,15626,15628,15706,15641,15644,2025-09-02T17:43:52.783186,Extracted using real API endpoints
524,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,250,2 Business Days,$373.76,$373.76,1.49504,250,0,19129,15626,15628,15706,15641,15645,2025-09-02T17:43:53.184113,Extracted using real API endpoints
525,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,500,3 Business Days,$444.38,$444.38,0.88876,500,0,19129,15626,15628,15706,15642,15644,2025-09-02T17:43:53.575496,Extracted using real API endpoints
526,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,500,2 Business Days,$444.38,$444.38,0.88876,500,0,19129,15626,15628,15706,15642,15645,2025-09-02T17:43:53.964035,Extracted using real API endpoints
527,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,"1,000",3 Business Days,$537.83,$537.83,0.53783,1000,0,19129,15626,15628,15706,15643,15644,2025-09-02T17:43:54.360628,Extracted using real API endpoints
528,Flat Thank You Cards,"4.5"" x 6.25""",17 pt. Cardstock Uncoated,Front and Back,None,"1,000",2 Business Days,$537.83,$537.83,0.53783,1000,0,19129,15626,15628,15706,15643,15645,2025-09-02T17:43:54.768053,Extracted using real API endpoints
529,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,25,3 Business Days,$23.90,$23.90,0.95600,25,0,15624,19403,15627,15706,15633,15644,2025-09-02T17:43:55.171596,Extracted using real API endpoints
530,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,25,2 Business Days,$23.90,$23.90,0.95600,25,0,15624,19403,15627,15706,15633,15645,2025-09-02T17:43:55.579464,Extracted using real API endpoints
531,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,50,3 Business Days,$35.04,$35.04,0.70080,50,0,15624,19403,15627,15706,15634,15644,2025-09-02T17:43:55.977955,Extracted using real API endpoints
532,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,50,2 Business Days,$35.04,$35.04,0.70080,50,0,15624,19403,15627,15706,15634,15645,2025-09-02T17:43:56.386455,Extracted using real API endpoints
533,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,75,3 Business Days,$44.77,$44.77,0.59693,75,0,15624,19403,15627,15706,15635,15644,2025-09-02T17:43:56.796914,Extracted using real API endpoints
534,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,75,2 Business Days,$44.77,$44.77,0.59693,75,0,15624,19403,15627,15706,15635,15645,2025-09-02T17:43:57.203119,Extracted using real API endpoints
535,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,100,3 Business Days,$53.31,$53.31,0.53310,100,0,15624,19403,15627,15706,15636,15644,2025-09-02T17:43:57.959811,Extracted using real API endpoints
536,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,100,2 Business Days,$53.31,$53.31,0.53310,100,0,15624,19403,15627,15706,15636,15645,2025-09-02T17:43:58.361432,Extracted using real API endpoints
537,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,125,3 Business Days,$61.86,$61.86,0.49488,125,0,15624,19403,15627,15706,15637,15644,2025-09-02T17:43:58.754404,Extracted using real API endpoints
538,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,125,2 Business Days,$61.86,$61.86,0.49488,125,0,15624,19403,15627,15706,15637,15645,2025-09-02T17:43:59.155052,Extracted using real API endpoints
539,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,150,3 Business Days,$70.41,$70.41,0.46940,150,0,15624,19403,15627,15706,15638,15644,2025-09-02T17:43:59.562803,Extracted using real API endpoints
540,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,150,2 Business Days,$70.41,$70.41,0.46940,150,0,15624,19403,15627,15706,15638,15645,2025-09-02T17:43:59.953219,Extracted using real API endpoints
541,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,3 Business Days,$78.96,$78.96,0.45120,175,0,15624,19403,15627,15706,15639,15644,2025-09-02T17:44:00.346633,Extracted using real API endpoints
542,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,175,2 Business Days,$78.96,$78.96,0.45120,175,0,15624,19403,15627,15706,15639,15645,2025-09-02T17:44:00.744623,Extracted using real API endpoints
543,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,3 Business Days,$87.51,$87.51,0.43755,200,0,15624,19403,15627,15706,15640,15644,2025-09-02T17:44:01.150126,Extracted using real API endpoints
544,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,200,2 Business Days,$87.51,$87.51,0.43755,200,0,15624,19403,15627,15706,15640,15645,2025-09-02T17:44:01.564039,Extracted using real API endpoints
545,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,3 Business Days,$104.60,$104.60,0.41840,250,0,15624,19403,15627,15706,15641,15644,2025-09-02T17:44:01.957886,Extracted using real API endpoints
546,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,250,2 Business Days,$104.60,$104.60,0.41840,250,0,15624,19403,15627,15706,15641,15645,2025-09-02T17:44:02.347764,Extracted using real API endpoints
547,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,3 Business Days,$138.64,$138.64,0.27728,500,0,15624,19403,15627,15706,15642,15644,2025-09-02T17:44:02.748581,Extracted using real API endpoints
548,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,500,2 Business Days,$138.64,$138.64,0.27728,500,0,15624,19403,15627,15706,15642,15645,2025-09-02T17:44:03.149010,Extracted using real API endpoints
549,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",3 Business Days,$187.25,$187.25,0.18725,1000,0,15624,19403,15627,15706,15643,15644,2025-09-02T17:44:03.542522,Extracted using real API endpoints
550,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front Only,None,"1,000",2 Business Days,$187.25,$187.25,0.18725,1000,0,15624,19403,15627,15706,15643,15645,2025-09-02T17:44:03.941027,Extracted using real API endpoints
551,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,3 Business Days,$29.07,$29.07,1.16280,25,0,15624,19403,15628,15706,15633,15644,2025-09-02T17:44:04.335233,Extracted using real API endpoints
552,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,25,2 Business Days,$29.07,$29.07,1.16280,25,0,15624,19403,15628,15706,15633,15645,2025-09-02T17:44:04.728635,Extracted using real API endpoints
553,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,3 Business Days,$45.40,$45.40,0.90800,50,0,15624,19403,15628,15706,15634,15644,2025-09-02T17:44:05.470513,Extracted using real API endpoints
554,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,50,2 Business Days,$45.40,$45.40,0.90800,50,0,15624,19403,15628,15706,15634,15645,2025-09-02T17:44:05.867821,Extracted using real API endpoints
555,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,3 Business Days,$58.15,$58.15,0.77533,75,0,15624,19403,15628,15706,15635,15644,2025-09-02T17:44:06.275521,Extracted using real API endpoints
556,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,75,2 Business Days,$58.15,$58.15,0.77533,75,0,15624,19403,15628,15706,15635,15645,2025-09-02T17:44:06.684844,Extracted using real API endpoints
557,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,3 Business Days,$70.53,$70.53,0.70530,100,0,15624,19403,15628,15706,15636,15644,2025-09-02T17:44:07.094694,Extracted using real API endpoints
558,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,100,2 Business Days,$70.53,$70.53,0.70530,100,0,15624,19403,15628,15706,15636,15645,2025-09-02T17:44:07.499380,Extracted using real API endpoints
559,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,3 Business Days,$82.90,$82.90,0.66320,125,0,15624,19403,15628,15706,15637,15644,2025-09-02T17:44:07.901556,Extracted using real API endpoints
560,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,125,2 Business Days,$82.90,$82.90,0.66320,125,0,15624,19403,15628,15706,15637,15645,2025-09-02T17:44:08.307235,Extracted using real API endpoints
561,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,3 Business Days,$95.27,$95.27,0.63513,150,0,15624,19403,15628,15706,15638,15644,2025-09-02T17:44:08.712419,Extracted using real API endpoints
562,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,150,2 Business Days,$95.27,$95.27,0.63513,150,0,15624,19403,15628,15706,15638,15645,2025-09-02T17:44:09.114619,Extracted using real API endpoints
563,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,3 Business Days,$107.64,$107.64,0.61509,175,0,15624,19403,15628,15706,15639,15644,2025-09-02T17:44:09.516596,Extracted using real API endpoints
564,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,175,2 Business Days,$107.64,$107.64,0.61509,175,0,15624,19403,15628,15706,15639,15645,2025-09-02T17:44:09.932040,Extracted using real API endpoints
565,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,3 Business Days,$120.02,$120.02,0.60010,200,0,15624,19403,15628,15706,15640,15644,2025-09-02T17:44:10.332160,Extracted using real API endpoints
566,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,200,2 Business Days,$120.02,$120.02,0.60010,200,0,15624,19403,15628,15706,15640,15645,2025-09-02T17:44:10.736963,Extracted using real API endpoints
567,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,3 Business Days,$144.76,$144.76,0.57904,250,0,15624,19403,15628,15706,15641,15644,2025-09-02T17:44:11.128063,Extracted using real API endpoints
568,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,250,2 Business Days,$144.76,$144.76,0.57904,250,0,15624,19403,15628,15706,15641,15645,2025-09-02T17:44:11.521345,Extracted using real API endpoints
569,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,3 Business Days,$211.95,$211.95,0.42390,500,0,15624,19403,15628,15706,15642,15644,2025-09-02T17:44:11.923724,Extracted using real API endpoints
570,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,500,2 Business Days,$211.95,$211.95,0.42390,500,0,15624,19403,15628,15706,15642,15645,2025-09-02T17:44:12.347877,Extracted using real API endpoints
571,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",3 Business Days,$278.88,$278.88,0.27888,1000,0,15624,19403,15628,15706,15643,15644,2025-09-02T17:44:12.744100,Extracted using real API endpoints
572,Flat Thank You Cards,"5"" x 7""","14 pt. High Gloss (UV) Front, Uncoated Back",Front and Back,None,"1,000",2 Business Days,$278.88,$278.88,0.27888,1000,0,15624,19403,15628,15706,15643,15645,2025-09-02T17:44:13.145822,Extracted using real API endpoints
573,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$25.76,$25.76,1.03040,25,0,15624,15625,15627,15706,15633,15644,2025-09-02T17:44:13.555703,Extracted using real API endpoints
574,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$25.76,$25.76,1.03040,25,0,15624,15625,15627,15706,15633,15645,2025-09-02T17:44:13.958054,Extracted using real API endpoints
575,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$36.22,$36.22,0.72440,50,0,15624,15625,15627,15706,15634,15644,2025-09-02T17:44:14.369338,Extracted using real API endpoints
576,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$36.22,$36.22,0.72440,50,0,15624,15625,15627,15706,15634,15645,2025-09-02T17:44:14.767445,Extracted using real API endpoints
577,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$44.77,$44.77,0.59693,75,0,15624,15625,15627,15706,15635,15644,2025-09-02T17:44:15.171617,Extracted using real API endpoints
578,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$44.77,$44.77,0.59693,75,0,15624,15625,15627,15706,15635,15645,2025-09-02T17:44:15.559843,Extracted using real API endpoints
579,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$53.31,$53.31,0.53310,100,0,15624,15625,15627,15706,15636,15644,2025-09-02T17:44:15.968804,Extracted using real API endpoints
580,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$53.31,$53.31,0.53310,100,0,15624,15625,15627,15706,15636,15645,2025-09-02T17:44:16.368839,Extracted using real API endpoints
581,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$61.86,$61.86,0.49488,125,0,15624,15625,15627,15706,15637,15644,2025-09-02T17:44:16.763334,Extracted using real API endpoints
582,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$61.86,$61.86,0.49488,125,0,15624,15625,15627,15706,15637,15645,2025-09-02T17:44:17.169891,Extracted using real API endpoints
583,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$70.41,$70.41,0.46940,150,0,15624,15625,15627,15706,15638,15644,2025-09-02T17:44:17.561343,Extracted using real API endpoints
584,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$70.41,$70.41,0.46940,150,0,15624,15625,15627,15706,15638,15645,2025-09-02T17:44:17.949318,Extracted using real API endpoints
585,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,175,3 Business Days,$78.96,$78.96,0.45120,175,0,15624,15625,15627,15706,15639,15644,2025-09-02T17:44:18.348124,Extracted using real API endpoints
586,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,175,2 Business Days,$78.96,$78.96,0.45120,175,0,15624,15625,15627,15706,15639,15645,2025-09-02T17:44:18.744482,Extracted using real API endpoints
587,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,200,3 Business Days,$87.51,$87.51,0.43755,200,0,15624,15625,15627,15706,15640,15644,2025-09-02T17:44:19.154810,Extracted using real API endpoints
588,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,200,2 Business Days,$87.51,$87.51,0.43755,200,0,15624,15625,15627,15706,15640,15645,2025-09-02T17:44:19.553197,Extracted using real API endpoints
589,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,250,3 Business Days,$104.60,$104.60,0.41840,250,0,15624,15625,15627,15706,15641,15644,2025-09-02T17:44:19.948437,Extracted using real API endpoints
590,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,250,2 Business Days,$104.60,$104.60,0.41840,250,0,15624,15625,15627,15706,15641,15645,2025-09-02T17:44:20.377150,Extracted using real API endpoints
591,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,500,3 Business Days,$190.08,$190.08,0.38016,500,0,15624,15625,15627,15706,15642,15644,2025-09-02T17:44:20.774403,Extracted using real API endpoints
592,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,500,2 Business Days,$190.08,$190.08,0.38016,500,0,15624,15625,15627,15706,15642,15645,2025-09-02T17:44:21.178720,Extracted using real API endpoints
593,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",3 Business Days,$361.04,$361.04,0.36104,1000,0,15624,15625,15627,15706,15643,15644,2025-09-02T17:44:21.573794,Extracted using real API endpoints
594,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front Only,None,"1,000",2 Business Days,$361.04,$361.04,0.36104,1000,0,15624,15625,15627,15706,15643,15645,2025-09-02T17:44:21.965915,Extracted using real API endpoints
595,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,25,3 Business Days,$30.54,$30.54,1.22160,25,0,15624,15625,15628,15706,15633,15644,2025-09-02T17:44:22.367451,Extracted using real API endpoints
596,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,25,2 Business Days,$30.54,$30.54,1.22160,25,0,15624,15625,15628,15706,15633,15645,2025-09-02T17:44:22.767838,Extracted using real API endpoints
597,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,50,3 Business Days,$45.78,$45.78,0.91560,50,0,15624,15625,15628,15706,15634,15644,2025-09-02T17:44:23.158447,Extracted using real API endpoints
598,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,50,2 Business Days,$45.78,$45.78,0.91560,50,0,15624,15625,15628,15706,15634,15645,2025-09-02T17:44:23.562798,Extracted using real API endpoints
599,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,75,3 Business Days,$58.15,$58.15,0.77533,75,0,15624,15625,15628,15706,15635,15644,2025-09-02T17:44:23.966608,Extracted using real API endpoints
600,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,75,2 Business Days,$58.15,$58.15,0.77533,75,0,15624,15625,15628,15706,15635,15645,2025-09-02T17:44:24.358327,Extracted using real API endpoints
601,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,100,3 Business Days,$70.53,$70.53,0.70530,100,0,15624,15625,15628,15706,15636,15644,2025-09-02T17:44:24.757086,Extracted using real API endpoints
602,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,100,2 Business Days,$70.53,$70.53,0.70530,100,0,15624,15625,15628,15706,15636,15645,2025-09-02T17:44:25.163505,Extracted using real API endpoints
603,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,125,3 Business Days,$82.90,$82.90,0.66320,125,0,15624,15625,15628,15706,15637,15644,2025-09-02T17:44:25.552593,Extracted using real API endpoints
604,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,125,2 Business Days,$82.90,$82.90,0.66320,125,0,15624,15625,15628,15706,15637,15645,2025-09-02T17:44:25.956576,Extracted using real API endpoints
605,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,150,3 Business Days,$95.27,$95.27,0.63513,150,0,15624,15625,15628,15706,15638,15644,2025-09-02T17:44:26.349524,Extracted using real API endpoints
606,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,150,2 Business Days,$95.27,$95.27,0.63513,150,0,15624,15625,15628,15706,15638,15645,2025-09-02T17:44:26.745824,Extracted using real API endpoints
607,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,175,3 Business Days,$107.64,$107.64,0.61509,175,0,15624,15625,15628,15706,15639,15644,2025-09-02T17:44:27.161498,Extracted using real API endpoints
608,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,175,2 Business Days,$107.64,$107.64,0.61509,175,0,15624,15625,15628,15706,15639,15645,2025-09-02T17:44:27.903945,Extracted using real API endpoints
609,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,200,3 Business Days,$120.02,$120.02,0.60010,200,0,15624,15625,15628,15706,15640,15644,2025-09-02T17:44:28.294025,Extracted using real API endpoints
610,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,200,2 Business Days,$120.02,$120.02,0.60010,200,0,15624,15625,15628,15706,15640,15645,2025-09-02T17:44:28.687174,Extracted using real API endpoints
611,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,250,3 Business Days,$144.76,$144.76,0.57904,250,0,15624,15625,15628,15706,15641,15644,2025-09-02T17:44:29.087622,Extracted using real API endpoints
612,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,250,2 Business Days,$144.76,$144.76,0.57904,250,0,15624,15625,15628,15706,15641,15645,2025-09-02T17:44:29.483221,Extracted using real API endpoints
613,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,500,3 Business Days,$268.49,$268.49,0.53698,500,0,15624,15625,15628,15706,15642,15644,2025-09-02T17:44:29.885483,Extracted using real API endpoints
614,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,500,2 Business Days,$268.49,$268.49,0.53698,500,0,15624,15625,15628,15706,15642,15645,2025-09-02T17:44:30.285393,Extracted using real API endpoints
615,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",3 Business Days,$515.94,$515.94,0.51594,1000,0,15624,15625,15628,15706,15643,15644,2025-09-02T17:44:30.684843,Extracted using real API endpoints
616,Flat Thank You Cards,"5"" x 7""",14 pt. Cardstock Uncoated,Front and Back,None,"1,000",2 Business Days,$515.94,$515.94,0.51594,1000,0,15624,15625,15628,15706,15643,15645,2025-09-02T17:44:31.084463,Extracted using real API endpoints
617,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,25,3 Business Days,$51.40,$51.40,2.05600,25,0,15624,15626,15627,15706,15633,15644,2025-09-02T17:44:31.483124,Extracted using real API endpoints
618,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,25,2 Business Days,$51.40,$51.40,2.05600,25,0,15624,15626,15627,15706,15633,15645,2025-09-02T17:44:31.886901,Extracted using real API endpoints
619,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,50,3 Business Days,$83.56,$83.56,1.67120,50,0,15624,15626,15627,15706,15634,15644,2025-09-02T17:44:32.294103,Extracted using real API endpoints
620,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,50,2 Business Days,$83.56,$83.56,1.67120,50,0,15624,15626,15627,15706,15634,15645,2025-09-02T17:44:32.699647,Extracted using real API endpoints
621,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,75,3 Business Days,$109.74,$109.74,1.46320,75,0,15624,15626,15627,15706,15635,15644,2025-09-02T17:44:33.101593,Extracted using real API endpoints
622,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,75,2 Business Days,$109.74,$109.74,1.46320,75,0,15624,15626,15627,15706,15635,15645,2025-09-02T17:44:33.491274,Extracted using real API endpoints
623,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,100,3 Business Days,$135.93,$135.93,1.35930,100,0,15624,15626,15627,15706,15636,15644,2025-09-02T17:44:33.886977,Extracted using real API endpoints
624,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,100,2 Business Days,$135.93,$135.93,1.35930,100,0,15624,15626,15627,15706,15636,15645,2025-09-02T17:44:34.288116,Extracted using real API endpoints
625,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,125,3 Business Days,$162.11,$162.11,1.29688,125,0,15624,15626,15627,15706,15637,15644,2025-09-02T17:44:34.706319,Extracted using real API endpoints
626,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,125,2 Business Days,$162.11,$162.11,1.29688,125,0,15624,15626,15627,15706,15637,15645,2025-09-02T17:44:35.124229,Extracted using real API endpoints
627,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,150,3 Business Days,$188.30,$188.30,1.25533,150,0,15624,15626,15627,15706,15638,15644,2025-09-02T17:44:35.531113,Extracted using real API endpoints
628,Flat Thank You Cards,"5"" x 7""",17 pt. Cardstock Uncoated,Front Only,None,150,2 Business Days,$188.30,$188.30,1.25533,150,0,15624,15626,15627,15706,15638,15645,2025-09-02T17:44:35.928028,Extracted using real API endpoints
